Date,10CM soil moisture(%),10CM soil temperature(°C),Temperature(°C),Humidity(%),dew point T(°C),10cm soil temperature(°C),precipitation(mm)
2017-03-09,5.325,3.225,4.258333333333334,44.208333333333336,-7.541666666666667,,0.0
2017-03-10,5.1125,4.2250000000000005,5.354166666666667,35.166666666666664,-10.066666666666666,,0.0
2017-03-11,4.845833333333333,4.445833333333334,6.0,39.25,-9.0125,,0.0
2017-03-12,4.8875,5.7875000000000005,8.5375,39.91666666666666,-6.629166666666666,,0.0
2017-03-13,4.716666666666667,7.220833333333334,8.658333333333333,45.79166666666666,-3.4291666666666667,,0.0
2017-03-14,4.7250000000000005,6.370833333333334,5.3125,65.54166666666667,-1.1416666666666666,,0.4
2017-03-15,5.141666666666667,6.791666666666667,4.595833333333333,65.54166666666667,-3.1750000000000003,,0.8
2017-03-16,4.841666666666667,6.1875,5.941666666666666,52.583333333333336,-4.7375,,0.0
2017-03-17,4.6625000000000005,6.575,7.333333333333333,43.375,-6.529166666666666,,0.0
2017-03-18,4.554166666666666,6.8500000000000005,8.291666666666666,47.41666666666666,-4.495833333333334,,0.0
2017-03-19,4.404166666666667,7.633333333333333,9.1125,41.375,-4.9,,0.0
2017-03-20,4.333333333333333,6.858333333333333,8.558333333333334,55.375,-1.225,,0.0
2017-03-21,4.5125,8.012500000000001,7.516666666666667,68.04166666666667,1.2958333333333334,,0.2
2017-03-22,4.408333333333333,7.479166666666667,6.579166666666667,54.41666666666666,-5.058333333333334,,0.0
2017-03-23,4.25,8.633333333333333,9.320833333333333,41.5,-4.4,,0.0
2017-03-24,4.191666666666666,8.612499999999999,8.145833333333334,52.75,-1.5041666666666669,,0.0
2017-03-25,7.379166666666666,6.904166666666666,5.070833333333334,83.08333333333333,2.245833333333333,,18.9
2017-03-26,11.2375,7.016666666666667,5.179166666666666,83.25,2.35,,2.8000000000000003
2017-03-27,10.741666666666667,6.433333333333334,5.008333333333334,78.0,1.1541666666666666,,0.9
2017-03-28,10.283333333333331,7.404166666666666,6.066666666666666,68.29166666666667,-0.85,,0.0
2017-03-29,9.329166666666667,9.633333333333333,9.808333333333334,56.833333333333336,0.8916666666666666,,0.0
2017-03-30,8.200000000000001,9.954166666666667,9.983333333333333,59.66666666666666,0.1083333333333333,,0.0
2017-03-31,8.36086956521739,9.01304347826087,8.166666666666666,74.66666666666667,3.8083333333333336,,2.1
2017-04-01,11.029166666666669,8.637500000000001,6.354166666666667,84.41666666666667,3.75,,7.0
2017-04-02,10.625,9.504166666666666,7.904166666666666,61.16666666666666,-1.2166666666666666,,0.0
2017-04-03,9.104166666666666,9.258333333333333,11.3625,40.54166666666666,-3.608333333333334,,0.0
2017-04-04,7.766666666666667,10.675,13.270833333333334,43.25,-0.8166666666666668,,0.0
2017-04-05,7.625,10.8625,13.1875,63.04166666666666,5.708333333333333,,6.3
2017-04-06,12.375,12.483333333333334,14.920833333333334,85.45833333333333,12.295833333333334,,13.1
2017-04-07,10.97391304347826,12.891304347826088,14.1125,69.25,7.395833333333333,,0.0
2017-04-08,9.354166666666666,13.854166666666666,16.670833333333334,54.66666666666666,5.545833333333333,,0.0
2017-04-09,7.983333333333333,12.125,12.895833333333334,49.79166666666666,2.0625,,0.0
2017-04-10,7.1875,11.9125,11.45,44.708333333333336,-1.1666666666666667,,0.0
2017-04-11,11.9375,12.258333333333333,11.566666666666668,69.08333333333333,5.179166666666666,,22.4
2017-04-12,10.570833333333333,11.7875,12.970833333333331,29.166666666666668,-6.054166666666667,,0.0
2017-04-13,8.770833333333334,12.029166666666669,13.095833333333331,34.208333333333336,-3.029166666666667,,0.0
2017-04-14,7.591666666666666,13.133333333333333,15.020833333333334,47.0,2.470833333333333,,0.0
2017-04-15,6.791666666666667,15.558333333333332,18.416666666666668,46.25,5.2375,,0.0
2017-04-16,6.083333333333333,16.070833333333333,18.45,45.125,4.004166666666666,,0.0
2017-04-17,11.35,12.795833333333334,12.641666666666666,77.54166666666667,8.416666666666666,,33.3
2017-04-18,13.166666666666666,13.908333333333331,14.179166666666667,70.45833333333333,8.129166666666666,,1.4
2017-04-19,11.0,13.216666666666669,13.825,38.79166666666666,-0.9041666666666668,,0.0
2017-04-20,9.483333333333333,12.841666666666669,12.379166666666668,55.083333333333336,3.1,,0.3
2017-04-21,8.887500000000001,13.729166666666666,12.254166666666668,65.08333333333333,4.233333333333333,,0.0
2017-04-22,7.55,15.2,13.45,58.125,4.558333333333334,,0.0
2017-04-23,6.766666666666667,15.65,14.7375,53.66666666666666,3.0541666666666667,,0.0
2017-04-24,5.878260869565217,17.017391304347825,16.691666666666666,42.16666666666666,1.4166666666666667,,0.0
2017-04-25,5.270833333333333,17.016666666666666,17.229166666666668,51.41666666666666,6.258333333333333,,0.0
2017-04-26,5.083333333333333,17.783333333333335,15.683333333333332,60.083333333333336,7.0,,0.5
2017-04-27,4.7125,15.95,12.7625,47.91666666666666,-0.8791666666666668,,0.0
2017-04-28,4.316666666666666,16.3625,15.083333333333334,35.791666666666664,-2.191666666666667,,0.0
2017-04-29,3.9375,17.849999999999998,17.783333333333335,38.5,0.8208333333333333,,0.0
2017-04-30,3.595833333333333,19.0,20.90833333333333,35.416666666666664,3.829166666666667,,0.0
2017-05-01,3.2375000000000003,20.05,18.941666666666663,36.083333333333336,2.625,,0.0
2017-05-02,3.0500000000000003,18.78333333333333,17.054166666666667,41.583333333333336,2.595833333333333,,0.0
2017-05-03,2.904166666666667,19.9125,18.85833333333333,39.625,2.766666666666667,,0.0
2017-05-04,2.7956521739130435,20.195652173913043,19.9625,44.208333333333336,5.783333333333334,,0.0
2017-05-05,2.7541666666666664,22.27083333333333,22.066666666666663,54.16666666666666,11.7125,,0.0
2017-05-06,2.629166666666667,21.366666666666664,18.42083333333333,31.916666666666668,-0.7875000000000001,,0.0
2017-05-07,2.5125,19.429166666666667,17.3,34.333333333333336,-0.3583333333333334,,0.0
2017-05-08,2.504166666666667,19.09583333333333,18.375,36.16666666666666,2.5,,0.0
2017-05-09,3.279166666666667,17.304166666666667,15.775,70.5,10.120833333333334,,5.1
2017-05-10,6.304166666666667,16.691666666666666,15.325,85.25,12.65,,0.5
2017-05-11,5.566666666666666,17.712500000000002,17.5,74.41666666666667,12.458333333333334,,0.0
2017-05-12,4.833333333333333,17.433333333333334,17.745833333333334,78.58333333333333,13.691666666666668,,0.0
2017-05-13,4.591666666666667,19.766666666666666,18.104166666666668,68.66666666666667,11.133333333333333,,9.3
2017-05-14,4.183333333333334,19.304166666666667,16.6375,46.375,2.8125,,0.0
2017-05-15,3.5541666666666667,18.954166666666666,16.391666666666666,45.708333333333336,4.208333333333333,,0.0
2017-05-16,3.2375000000000003,20.225,17.391666666666666,57.0,8.283333333333333,,0.0
2017-05-17,3.0708333333333333,21.92083333333333,18.3375,64.625,10.7,,0.5
2017-05-18,3.1041666666666665,22.05,19.4875,62.75,10.441666666666666,,0.0
2017-05-19,2.733333333333333,23.02083333333333,22.55,40.708333333333336,6.875,,0.0
2017-05-20,2.575,24.120833333333334,23.079166666666666,34.125,5.708333333333333,,0.0
2017-05-21,2.5083333333333333,24.104166666666668,22.125,43.458333333333336,7.745833333333334,,0.0
2017-05-22,2.466666666666667,24.0,21.179166666666667,50.875,9.0875,,0.0
2017-05-23,2.4458333333333333,22.9625,20.316666666666663,58.54166666666666,11.179166666666667,,0.0
2017-05-24,5.426086956521739,21.708695652173912,20.08333333333333,72.08333333333333,14.5125,,6.6
2017-05-25,5.1625000000000005,22.65416666666667,20.70833333333333,58.875,9.833333333333334,,0.0
2017-05-26,4.195833333333334,21.054166666666667,16.845833333333335,47.583333333333336,4.795833333333333,,0.0
2017-05-27,3.758333333333333,22.2875,17.858333333333334,56.125,7.520833333333333,,0.0
2017-05-28,3.2782608695652176,23.104347826086958,20.754166666666663,50.125,8.770833333333334,,0.0
2017-05-29,2.958333333333333,25.320833333333336,25.28333333333333,47.04166666666666,12.308333333333332,,0.0
2017-05-30,2.7458333333333336,24.7875,24.354166666666668,47.41666666666666,11.145833333333334,,0.0
2017-05-31,2.6913043478260867,24.630434782608692,22.816666666666663,52.25,11.458333333333334,,0.0
2017-06-01,3.8761904761904766,23.914285714285715,20.683333333333334,70.0,14.570833333333333,,2.0
2017-06-02,6.0625,24.325,19.091666666666665,56.04166666666666,8.395833333333334,,0.0
2017-06-03,4.779166666666667,22.804166666666664,19.258333333333333,46.583333333333336,6.570833333333333,,0.0
2017-06-04,4.0625,23.558333333333334,19.308333333333334,47.0,5.775,,0.0
2017-06-05,3.4565217391304346,24.017391304347825,19.4,47.458333333333336,7.05,,0.0
2017-06-06,4.525,20.83333333333333,16.879166666666666,70.20833333333333,10.883333333333333,,11.2
2017-06-07,10.275,19.45833333333333,17.754166666666666,89.33333333333333,15.875,,0.4
2017-06-08,8.090909090909092,21.95,20.95,59.29166666666666,11.983333333333334,,0.0
2017-06-09,6.1000000000000005,23.34166666666667,22.5375,50.66666666666666,9.6375,,0.0
2017-06-10,5.104166666666667,23.55,22.195833333333336,49.41666666666666,10.266666666666667,,0.0
2017-06-11,4.5375000000000005,23.6875,19.229166666666668,40.54166666666666,4.404166666666667,,0.0
2017-06-12,4.017391304347826,23.65652173913044,18.445833333333333,56.583333333333336,8.987499999999999,,0.0
2017-06-13,3.7083333333333335,24.579166666666666,18.704166666666666,66.33333333333333,11.470833333333331,,1.1
2017-06-14,3.4791666666666665,24.633333333333336,19.9125,68.45833333333333,12.4375,,0.0
2017-06-15,3.095833333333333,26.075,24.041666666666668,44.875,10.470833333333331,,0.0
2017-06-16,2.833333333333333,26.54583333333333,22.1375,57.958333333333336,12.783333333333331,,0.0
2017-06-17,2.75,26.9625,23.0625,55.875,12.266666666666666,,0.0
2017-06-18,2.6750000000000003,28.370833333333334,25.254166666666663,51.66666666666666,12.95,,0.0
2017-06-19,2.575,28.6875,26.7375,46.583333333333336,12.116666666666667,,0.0
2017-06-20,2.533333333333333,27.183333333333334,25.508333333333336,48.04166666666666,12.891666666666666,,0.0
2017-06-21,2.5541666666666667,28.004166666666663,24.941666666666663,53.125,13.9,,0.0
2017-06-22,2.526086956521739,29.50434782608696,25.616666666666664,51.75,13.745833333333332,,0.0
2017-06-23,2.4833333333333334,29.15833333333333,26.1375,47.958333333333336,12.975,,0.0
2017-06-24,2.5375,28.216666666666665,25.008333333333336,56.16666666666666,14.85,,0.7
2017-06-25,3.0375,26.72083333333333,22.8,70.16666666666667,16.1125,,3.9
2017-06-26,5.758333333333333,24.508333333333336,22.225,76.0,17.433333333333334,,0.0
2017-06-27,4.695833333333334,26.09583333333333,24.33333333333333,64.04166666666667,16.620833333333334,,0.0
2017-06-28,4.870833333333334,28.15833333333333,24.891666666666666,69.08333333333333,17.954166666666666,,4.7
2017-06-29,7.541666666666667,26.766666666666666,25.48333333333333,68.08333333333333,18.245833333333334,,0.0
2017-06-30,5.558333333333334,27.8,26.729166666666668,61.5,17.904166666666665,,0.0
2017-07-01,11.091666666666669,25.941666666666663,23.90833333333333,85.875,21.179166666666667,,26.5
2017-07-02,15.158333333333331,26.33333333333333,24.9625,91.33333333333331,23.34166666666667,,9.0
2017-07-03,18.3125,25.78333333333333,24.995833333333334,90.33333333333331,23.191666666666663,,99.7
2017-07-04,17.929166666666667,26.7875,25.90833333333333,83.08333333333333,22.391666666666666,,18.1
2017-07-05,15.8875,27.95,26.116666666666664,70.5,19.7375,,0.0
2017-07-06,13.775,28.258333333333336,26.133333333333336,73.16666666666667,20.558333333333334,,1.6
2017-07-07,12.845833333333331,27.633333333333336,25.71666666666667,83.75,22.60833333333333,,0.0
2017-07-08,14.677777777777775,26.75,25.133333333333336,89.125,23.120833333333334,,16.6
2017-07-09,17.016666666666666,28.775,27.40833333333333,77.66666666666667,22.70833333333333,,7.2
2017-07-10,15.5375,28.425,27.991666666666664,76.375,23.229166666666668,,0.0
2017-07-11,16.05,28.80454545454546,27.954166666666666,69.04166666666667,21.4125,,4.7
2017-07-12,13.741666666666667,29.133333333333336,27.83333333333333,70.83333333333333,21.454166666666666,,0.0
2017-07-13,10.429166666666667,29.579166666666666,27.729166666666668,69.91666666666667,21.1,,0.0
2017-07-14,8.779166666666667,30.166666666666668,26.725,77.375,21.929166666666664,,3.9
2017-07-15,12.875,28.225,24.804166666666664,85.75,22.0875,,5.7
2017-07-16,17.195833333333333,26.5,24.370833333333334,92.04166666666669,22.9125,,58.0
2017-07-17,17.0,27.8875,25.85833333333333,86.375,23.1625,,6.1
2017-07-18,15.820833333333333,28.02916666666667,25.8125,81.70833333333333,22.179166666666664,,0.0
2017-07-19,13.2125,29.6875,27.475,77.83333333333333,22.70833333333333,,0.0
2017-07-20,10.179166666666667,30.54583333333333,28.579166666666666,74.33333333333333,23.0,,0.0
2017-07-21,8.075000000000001,31.166666666666668,29.39583333333333,74.0,23.929166666666664,,0.0
2017-07-22,7.070833333333333,31.191666666666663,29.2875,76.625,24.5625,,0.0
2017-07-23,6.925,28.59166666666667,26.2125,85.625,23.53333333333333,,0.8
2017-07-24,8.879166666666666,28.9625,27.041666666666668,89.75,25.0625,,5.3
2017-07-25,16.875,27.433333333333334,25.23333333333333,89.83333333333333,23.316666666666663,,48.9
2017-07-26,15.886363636363637,27.34090909090909,24.8,66.79166666666667,17.2375,,0.0
2017-07-27,12.120833333333332,27.754166666666663,24.84583333333333,63.625,16.454166666666666,,0.0
2017-07-28,11.458333333333334,28.008333333333336,25.245833333333334,75.70833333333333,20.404166666666665,,58.6
2017-07-29,18.633333333333333,25.8375,23.495833333333334,87.83333333333333,21.2625,,31.5
2017-07-30,16.912499999999998,27.35,25.129166666666663,82.33333333333333,21.704166666666666,,0.0
2017-07-31,17.733333333333334,26.379166666666663,23.875,96.25,23.17083333333333,,52.2
2017-08-01,18.104166666666668,27.275,25.47083333333333,86.25,22.679166666666664,,10.0
2017-08-02,16.75,28.60833333333333,26.379166666666663,77.25,21.816666666666663,,0.0
2017-08-03,14.758333333333333,28.104166666666668,25.60833333333333,74.16666666666667,20.3,,0.0
2017-08-04,11.783333333333331,29.891666666666666,28.308333333333334,69.70833333333333,21.9125,,0.0
2017-08-05,9.008333333333333,30.704166666666666,29.354166666666668,71.04166666666667,23.183333333333334,,0.0
2017-08-06,7.2625,31.8875,29.85833333333333,69.38333333333334,23.1125,,0.0
2017-08-07,6.320833333333333,32.354166666666664,28.84166666666667,73.83333333333333,23.195833333333336,,0.3
2017-08-08,5.441666666666666,31.3875,27.77916666666667,69.70833333333333,21.34166666666667,,0.0
2017-08-09,7.366666666666667,28.604166666666668,25.03333333333333,88.83333333333333,22.97083333333333,,7.7
2017-08-10,15.95,27.079166666666666,24.3875,93.83333333333331,23.258333333333336,,29.6
2017-08-11,15.983333333333333,28.525,25.679166666666664,79.0,21.4,,0.7
2017-08-12,14.320833333333333,28.075,24.766666666666666,74.25,19.475,,0.0
2017-08-13,12.929166666666667,26.541666666666668,23.25,79.20833333333333,19.2375,,0.0
2017-08-14,15.941666666666668,25.6875,22.60833333333333,89.08333333333333,20.620833333333334,,12.0
2017-08-15,17.933333333333334,25.541666666666668,22.729166666666668,94.41666666666669,21.70833333333333,,20.0
2017-08-16,17.879166666666666,26.183333333333334,23.995833333333334,85.79166666666667,21.28333333333333,,7.4
2017-08-17,18.204166666666666,25.995833333333334,23.29583333333333,89.125,21.316666666666663,,11.2
2017-08-18,17.033333333333335,27.554166666666664,25.041666666666668,80.625,21.0875,,0.0
2017-08-19,15.558333333333332,28.1,24.945833333333336,82.66666666666667,21.5125,,1.2
2017-08-20,15.854166666666666,27.179166666666664,24.429166666666664,87.25,22.02083333333333,,1.4
2017-08-21,16.974999999999998,27.8125,25.541666666666668,88.16666666666667,23.15,,10.4
2017-08-22,17.8,28.55,26.9625,83.0,23.504166666666663,,0.0
2017-08-23,16.745833333333334,29.1625,27.925,83.5,24.525,,5.1
2017-08-24,17.675,28.941666666666663,28.104166666666668,81.5,24.2625,,9.0
2017-08-25,17.625,28.7,26.0,73.625,20.0125,,0.0
2017-08-26,15.020833333333334,26.558333333333334,22.808333333333334,63.125,14.283333333333331,,0.0
2017-08-27,12.529166666666669,25.991666666666664,22.195833333333336,70.95833333333333,16.075,,0.0
2017-08-28,10.529166666666669,26.72083333333333,23.75,73.91666666666667,18.320833333333333,,0.6
2017-08-29,11.672222222222222,26.672222222222224,23.633333333333336,71.125,17.229166666666668,,2.4
2017-08-30,9.395652173913044,24.79565217391304,18.70833333333333,72.875,13.6,,0.2
2017-08-31,8.641666666666667,25.116666666666664,20.14583333333333,71.33333333333333,13.8375,,0.0
2017-09-01,7.270833333333333,25.504166666666663,20.554166666666667,66.04166666666667,13.079166666666666,,0.0
2017-09-02,6.516666666666667,25.1,19.8875,68.91666666666667,13.0875,,0.0
2017-09-03,6.0,25.525,20.52083333333333,68.20833333333333,13.095833333333331,,0.0
2017-09-04,5.5375000000000005,25.266666666666666,20.89583333333333,70.875,14.470833333333331,,0.0
2017-09-05,5.375,24.275,20.354166666666668,84.66666666666667,17.537499999999998,,0.0
2017-09-06,5.470833333333334,24.90833333333333,21.2125,87.29166666666667,18.8625,,0.0
2017-09-07,5.4875,25.90416666666667,21.704166666666666,79.04166666666667,17.400000000000002,,0.2
2017-09-08,5.016666666666667,25.741666666666664,21.95,76.91666666666667,16.929166666666667,,0.0
2017-09-09,4.683333333333334,25.616666666666664,21.52083333333333,81.91666666666667,17.758333333333333,,0.0
2017-09-10,4.545833333333333,25.23333333333333,21.9875,80.375,17.995833333333334,,0.0
2017-09-11,13.69047619047619,23.67142857142857,20.02083333333333,94.95833333333331,19.10833333333333,,34.5
2017-09-12,16.224999999999998,24.791666666666668,21.995833333333334,78.70833333333333,17.408333333333335,,0.0
2017-09-13,14.3,23.35909090909091,20.008333333333333,66.58333333333333,12.295833333333334,,0.0
2017-09-14,12.120833333333332,23.2875,20.308333333333334,72.08333333333333,14.191666666666668,,0.0
2017-09-15,10.020833333333334,22.679166666666664,19.804166666666667,65.91666666666667,12.420833333333334,,0.0
2017-09-16,8.7875,21.71666666666667,19.129166666666663,71.54166666666667,13.575,,0.0
2017-09-17,8.145833333333334,22.34583333333333,20.9,72.375,15.445833333333333,,0.0
2017-09-18,7.230434782608696,23.15217391304348,20.320833333333333,73.0,14.5125,,0.0
2017-09-19,6.945833333333333,22.64583333333333,19.716666666666665,83.45833333333333,16.325,,7.7
2017-09-20,7.033333333333334,22.29583333333333,19.575,68.0,12.245833333333332,,0.0
2017-09-21,6.095833333333334,21.804166666666664,17.720833333333335,76.04166666666667,12.379166666666668,,0.0
2017-09-22,5.566666666666666,22.579166666666666,19.091666666666665,77.08333333333333,14.004166666666668,,0.0
2017-09-23,5.2,22.14583333333333,18.84583333333333,81.125,14.933333333333332,,0.0
2017-09-24,5.016666666666667,23.104166666666668,20.091666666666665,86.5,17.329166666666666,,0.0
2017-09-25,4.760869565217392,23.87391304347826,21.42083333333333,74.79166666666667,15.675,,0.0
2017-09-26,4.4750000000000005,23.375,21.22083333333333,75.79166666666667,16.175,,0.0
2017-09-27,15.6,21.383333333333336,18.258333333333333,95.875,17.529166666666665,,49.2
2017-09-28,16.404166666666665,21.7375,19.3,69.83333333333333,12.708333333333334,,0.0
2017-09-29,15.0,19.35833333333333,15.054166666666667,56.083333333333336,5.025,,0.0
2017-09-30,13.929166666666667,18.9625,15.370833333333332,76.875,10.5125,,0.0
2017-10-01,13.829166666666666,18.64583333333333,15.208333333333334,92.08333333333331,13.770833333333334,,8.5
2017-10-02,18.008333333333333,20.0125,19.291666666666668,91.625,17.666666666666668,,22.4
2017-10-03,16.566666666666666,20.808333333333334,17.875,81.375,14.208333333333334,,0.0
2017-10-04,15.35,19.929166666666667,16.425,71.95833333333333,11.020833333333334,,0.0
2017-10-05,14.266666666666666,18.804166666666667,15.641666666666666,72.45833333333333,10.366666666666667,,0.0
2017-10-06,16.425,18.5625,15.9,92.58333333333331,14.6,,8.0
2017-10-07,17.225,20.879166666666663,19.42083333333333,85.375,16.4875,,0.0
2017-10-08,16.25,21.275,20.25,82.125,16.433333333333334,,0.0
2017-10-09,15.3625,21.6125,20.6625,83.66666666666667,17.258333333333333,,0.0
2017-10-10,14.3,21.754166666666663,21.004166666666663,81.20833333333333,17.0625,,0.0
2017-10-11,15.895833333333334,21.075,18.90833333333333,87.91666666666667,16.745833333333334,,4.4
2017-10-12,18.841666666666665,17.849999999999998,13.433333333333332,94.41666666666669,12.45,,24.2
2017-10-13,18.1625,17.175,13.045833333333334,75.29166666666667,7.854166666666667,,0.0
2017-10-14,16.912499999999998,16.8875,13.583333333333334,63.875,5.570833333333334,,0.0
2017-10-15,16.099999999999998,16.720833333333335,13.941666666666668,70.25,8.258333333333333,,0.0
2017-10-16,15.5375,16.766666666666666,14.829166666666666,79.16666666666667,10.933333333333332,,0.0
2017-10-17,14.766666666666666,17.170833333333334,15.1,78.625,10.745833333333332,,0.0
2017-10-18,14.233333333333334,15.825,13.841666666666669,76.875,9.666666666666666,,0.2
2017-10-19,14.316666666666668,16.466666666666665,13.558333333333332,90.29166666666669,11.754166666666668,,0.8
2017-10-20,13.604166666666666,17.379166666666666,15.225,80.70833333333333,11.270833333333334,,0.0
2017-10-21,12.229166666666666,16.712500000000002,14.608333333333334,78.16666666666667,9.916666666666666,,0.0
2017-10-22,11.0625,15.308333333333332,13.9875,68.41666666666667,7.183333333333334,,0.0
2017-10-23,9.979166666666666,15.2375,12.708333333333334,55.04166666666666,3.325,,0.0
2017-10-24,9.425,14.1375,11.0875,70.79166666666667,5.316666666666666,,0.0
2017-10-25,8.9625,13.9,10.525,82.08333333333333,6.820833333333333,,0.0
2017-10-26,8.666666666666666,14.266666666666666,11.320833333333333,82.125,7.774999999999999,,0.0
2017-10-27,8.408333333333333,15.058333333333332,13.9125,80.79166666666667,10.166666666666666,,0.0
2017-10-28,8.095833333333333,15.404166666666669,14.7625,79.16666666666667,10.5125,,0.0
2017-10-29,7.691666666666666,15.2,12.779166666666669,73.58333333333333,7.295833333333333,,0.0
2017-10-30,7.004347826086956,12.234782608695651,7.720833333333334,42.375,-4.8875,,0.0
2017-10-31,6.683333333333334,10.620833333333334,6.8,61.04166666666666,-1.925,,0.0
2017-11-01,6.529166666666666,12.320833333333333,11.558333333333332,64.45833333333333,4.670833333333333,,0.0
2017-11-02,6.345833333333334,14.216666666666669,13.754166666666668,70.08333333333333,7.841666666666666,,0.0
2017-11-03,6.254166666666666,13.016666666666666,11.4,76.16666666666667,6.783333333333334,,0.0
2017-11-04,6.0260869565217385,11.865217391304348,8.008333333333333,56.29166666666666,-0.4624999999999999,,0.0
2017-11-05,5.9,10.125,6.733333333333333,67.91666666666667,0.0125,,0.0
2017-11-06,5.816666666666666,10.025,7.0875,73.58333333333333,1.4041666666666668,,0.0
2017-11-07,5.758333333333333,10.833333333333334,10.208333333333334,72.54166666666667,4.845833333333333,,0.0
2017-11-08,5.645833333333333,13.3375,13.55,60.708333333333336,4.6125,,0.0
2017-11-09,5.429166666666667,11.1625,8.395833333333334,59.833333333333336,-0.2333333333333333,,0.0
2017-11-10,5.429166666666667,10.9875,9.658333333333331,68.125,3.3000000000000003,,0.0
2017-11-11,5.258333333333334,10.504166666666666,6.729166666666667,42.29166666666666,-5.6875,,0.0
2017-11-12,5.178260869565217,8.408695652173913,3.766666666666666,63.958333333333336,-3.5625,,0.0
2017-11-13,5.220833333333333,8.045833333333333,4.791666666666667,65.70833333333333,-1.8833333333333333,,0.0
2017-11-14,5.170833333333333,9.058333333333334,8.1875,49.208333333333336,-3.341666666666667,,0.0
2017-11-15,5.045833333333333,7.308333333333334,4.1875,46.91666666666666,-6.933333333333334,,0.0
2017-11-16,5.0,6.51304347826087,2.7916666666666665,42.66666666666666,-9.3,,0.0
2017-11-17,4.858333333333333,5.720833333333334,2.25,54.16666666666666,-7.120833333333334,,0.0
2017-11-18,4.975,6.779166666666666,2.3666666666666667,42.75,-9.7,,0.0
2017-11-19,4.620833333333334,4.229166666666667,-0.7125,29.875,-16.3875,,0.0
2017-11-20,4.816666666666666,5.275,2.766666666666667,42.41666666666666,-9.316666666666666,,0.0
2017-11-21,4.65,4.766666666666667,1.6041666666666667,56.66666666666666,-7.683333333333334,,0.0
2017-11-22,4.720833333333333,4.116666666666666,1.475,64.75,-4.541666666666667,,0.0
2017-11-23,4.670833333333333,4.108333333333333,1.6125,45.29166666666666,-9.258333333333336,,0.0
2017-11-24,4.795833333333333,4.1375,0.7583333333333333,67.875,-4.7625,,0.3
2017-11-25,4.508333333333334,3.5666666666666664,1.1416666666666666,63.29166666666666,-5.570833333333333,,0.0
2017-11-26,5.0125,4.554166666666666,3.483333333333333,78.625,-0.025,,0.0
2017-11-27,5.066666666666666,4.916666666666667,3.358333333333333,81.375,-0.15,,0.0
2017-11-28,5.054166666666666,5.4375,5.1375,81.58333333333333,1.8041666666666665,,0.0
2017-11-29,4.995833333333334,6.15,6.895833333333333,57.083333333333336,-3.029166666666667,,0.0
2017-11-30,4.7625,5.583333333333333,2.7416666666666667,27.375,-14.733333333333334,,0.0
2017-12-01,4.279166666666667,2.6958333333333333,-1.4,27.20833333333333,-18.433333333333334,,0.0
2017-12-02,4.170833333333333,1.8208333333333333,-1.1,49.333333333333336,-11.075,,0.0
2017-12-03,4.295833333333333,2.0875,0.7416666666666667,69.16666666666667,-4.5,,0.0
2017-12-04,4.716666666666667,3.5125,1.4041666666666668,56.75,-8.204166666666667,,0.0
2017-12-05,4.1125,1.2833333333333334,-3.0083333333333333,35.5,-16.5625,,0.0
2017-12-06,4.1125,1.1083333333333334,-2.058333333333333,64.58333333333333,-8.004166666666666,,0.0
2017-12-07,4.720833333333333,2.2125,0.6333333333333333,73.16666666666667,-3.9583333333333335,,0.6
2017-12-08,4.3125,0.8541666666666666,-2.395833333333333,39.375,-14.85,,0.0
2017-12-09,4.270833333333333,0.3041666666666666,-1.8,56.25,-9.7125,,0.0
2017-12-10,4.641666666666667,1.7583333333333335,1.4125,68.08333333333333,-3.9875,,0.1
2017-12-11,4.470833333333333,1.1541666666666666,-3.2583333333333333,35.041666666666664,-16.691666666666666,,0.0
2017-12-12,3.8333333333333335,-0.5875,-7.245833333333334,32.291666666666664,-21.816666666666663,,0.0
2017-12-13,3.7625,-1.3625,-5.929166666666667,30.416666666666668,-21.4125,,0.0
2017-12-14,3.7541666666666655,-1.7916666666666667,-6.25,49.54166666666666,-15.825,,0.0
2017-12-15,3.9291666666666663,-1.1458333333333333,-2.6416666666666666,52.208333333333336,-12.2875,,0.0
2017-12-16,3.954166666666667,-0.4125,-1.6833333333333331,38.458333333333336,-14.825,,0.0
2017-12-17,3.65,-1.1791666666666667,-5.266666666666667,36.04166666666666,-18.383333333333333,,0.0
2017-12-18,3.766666666666666,-1.2416666666666667,-2.4875,58.75,-9.570833333333333,,0.0
2017-12-19,3.829166666666667,-0.4958333333333333,-1.1916666666666669,39.375,-13.85,,0.0
2017-12-20,3.65,-1.1083333333333334,-3.841666666666667,53.75,-12.266666666666666,,0.0
2017-12-21,3.7,-0.9291666666666668,-1.575,54.625,-10.466666666666669,,0.0
2017-12-22,3.670833333333333,-0.9375,-0.9499999999999998,64.45833333333333,-7.120833333333334,,0.0
2017-12-23,3.7458333333333336,-0.6458333333333334,1.0791666666666668,73.95833333333333,-3.454166666666667,,0.0
2017-12-24,8.008333333333333,-0.1833333333333333,1.5083333333333335,87.0,-0.5125000000000001,,7.9
2017-12-25,8.3375,-0.0708333333333333,-0.4624999999999999,46.833333333333336,-11.029166666666669,,0.0
2017-12-26,6.504166666666666,-0.0666666666666666,-1.225,47.16666666666666,-12.191666666666668,,0.0
2017-12-27,5.125,-1.0125,-4.720833333333333,24.20833333333333,-22.7,,0.0
